cell_id,latitude,longitude,lst_median_c,lst_p90_c,ndvi_median,ndbi_median,valid_pixel_count
UC_17127_2524,11.265685177315088,76.92947514379235,44.06443628,49.28375282000002,0.3894084990024566,-0.0170389898121356,33.694117647058825
UC_17128_2524,11.265685177323489,76.93396672018243,40.20207368000001,44.095198460000006,0.569162905216217,-0.1250938326120376,33.023529411764706
UC_17129_2524,11.265685177319932,76.93845829668732,41.44965098,47.55423470000005,0.4738385379314422,-0.0468296073377132,32.35294117647059
UC_17130_2524,11.265685177306706,76.94294987294089,42.58614263000004,46.5630089,0.455551266670227,-0.0521574988961219,31.682352941176468
UC_17131_2524,11.265685177283812,76.94744144954083,42.652794020000016,47.85160244000002,0.4020147919654846,-0.0175610035657882,33.64313725490196
UC_17132_2524,11.26568517729307,76.9519330258694,44.095198460000006,48.61382090000001,0.3190472424030304,0.0342082716524601,33.64313725490196
UC_17133_2524,11.265685177297245,76.95642460236355,44.406238280000025,49.45807184,0.2883137762546539,0.0452601499855518,32.97254901960784
UC_17134_2524,11.265685177294046,76.96091617869811,44.10887054,50.25788852000005,0.3104575574398041,0.0147035382688045,32.35294117647059
UC_17135_2524,11.265685177288049,76.96540775514836,42.69722827999999,49.35211321999998,0.3873706459999084,-0.0113747278228402,32.043137254901964
UC_17136_2524,11.26568517731878,76.9698993315638,43.464573770000015,49.42730965999999,0.3727321326732635,0.0043870308436453,32.71372549019608
UC_17137_2524,11.265685177307192,76.97439090798133,43.08346454000002,48.93853280000002,0.4106079041957855,-0.0259142611175775,31.32156862745098
UC_17138_2524,11.265685177295092,76.97888248439058,42.19307033000001,48.289109000000025,0.4487378895282745,-0.0481903031468391,30.65098039215686
UC_17139_2524,11.2656851773243,76.98337406085246,40.91985788,46.419452060000026,0.5367722511291504,-0.1057020127773284,32.66274509803922
UC_17140_2524,11.26568517731575,76.9878656371807,42.28364786000003,47.75931590000005,0.5151486396789551,-0.0587136410176754,31.062745098039212
UC_17141_2524,11.265685177308974,76.9923572137112,44.83690880000006,52.93078016000004,0.366770327091217,0.0678331553936004,31.423529411764704
UC_17142_2524,11.265685177303975,76.9968487900781,44.67113483,50.55867427999999,0.4038809239864349,0.0187821835279464,32.403921568627446
UC_17143_2524,11.265685177307605,77.00134036657306,44.75487632,51.83017772000005,0.3953621089458465,0.0631572306156158,31.73333333333333
UC_17144_2524,11.265685177317572,77.00583194296107,42.88521938000002,49.56744848000005,0.4626977741718292,-0.0085861422121524,33.694117647058825
UC_17145_2524,11.26568517733388,77.0103235193177,45.29150546000005,52.26426626,0.3236131966114044,0.0861484035849571,32.35294117647059
UC_17146_2524,11.265685177358812,77.01481509575044,44.081526380000014,53.12560730000001,0.3816798329353332,0.0301731266081333,32.043137254901964
UC_17147_2524,11.265685177352832,77.0193066721985,44.64891770000003,51.14315570000002,0.3454313576221466,0.0737581476569175,32.043137254901964
UC_17148_2524,11.265685177318224,77.02379824862514,43.76023250000003,50.582600420000006,0.4220302700996399,0.0071567990817129,32.35294117647059
UC_17149_2524,11.265685177336328,77.0282898250649,43.274873660000026,49.23590053999999,0.4583269655704498,-0.0081795575097203,32.043137254901964
UC_17150_2524,11.265685177328072,77.03278140150998,45.35132081,51.32431076,0.3791120052337646,0.0372026413679122,31.682352941176468
UC_17151_2524,11.265685177293465,77.03727297781225,41.36078246,48.82232012000003,0.4297292828559875,-0.0321699567139148,29.05098039215686
UC_17152_2524,11.265685177316124,77.04176455436593,43.20309524000004,50.34675704000006,0.4133519232273102,0.0095178289338946,27.45098039215686
UC_17153_2524,11.265685177316977,77.04625613064286,43.4184305,50.77230053000002,0.426398903131485,0.0357194989919662,28.7921568627451
UC_17154_2524,11.265685177296024,77.05074770716723,44.55663116000005,51.93271832000005,0.3726780712604522,0.0718954280018806,31.01176470588235
UC_17155_2524,11.265685177292797,77.05523928355565,42.868129280000005,51.67294880000003,0.4002534747123718,0.0252781696617603,28.12156862745098
UC_17156_2524,11.265685177307308,77.05973086004985,42.95357978000004,50.695395080000026,0.4253767728805542,0.014786628074944,28.431372549019606
UC_17157_2524,11.265685177304556,77.06422243633118,43.53122516000002,51.38925314000005,0.3930702209472656,0.0403279662132263,28.74117647058824
UC_17158_2524,11.265685177286809,77.06871401287823,43.47995486000002,51.744727220000016,0.3570765256881714,0.059376660734415,30.701960784313723
UC_17159_2524,11.265685177293603,77.07320558916938,45.03857198000003,53.33752454,0.3666711151599884,0.0654725730419159,31.73333333333333
UC_17160_2524,11.265685177324952,77.07769716572533,43.38425030000002,52.21641398000003,0.3919117748737335,0.040554255247116,31.062745098039212
UC_17161_2524,11.265685177299494,77.08218874204326,45.11718644000001,50.876550140000006,0.3842989206314087,0.0481996946036815,30.752941176470586
UC_17162_2524,11.265685177263574,77.0866803185099,42.82882205000004,50.99618084000002,0.4048962593078613,0.0138249872252345,32.403921568627446
UC_17163_2524,11.265685177296284,77.09117189495613,44.26097243000004,51.20809808000001,0.394378662109375,0.0274102259427309,31.37254901960784
UC_17164_2524,11.265685177316271,77.09566347132959,39.47916245000002,48.19340444,0.429684042930603,-0.0452100150287151,32.09411764705882
UC_17165_2524,11.265685177290775,77.10015504770934,40.916439860000025,46.81081535000001,0.4546697437763214,-0.035724151879549,29.411764705882355
UC_17166_2524,11.265685177298904,77.10464662425906,41.22406166000002,48.06010165999999,0.4825712144374847,-0.048213668167591,28.12156862745098
UC_17167_2524,11.265685177296572,77.1091382006111,39.82438246999999,47.82084026000001,0.4750703275203705,-0.0676450952887535,30.752941176470586
UC_17168_2524,11.265685177288304,77.11362977703044,42.62374085000002,49.951975730000015,0.4139031171798706,0.0057534240186214,30.031372549019608
UC_17169_2524,11.26568517731592,77.11812135341913,45.98194550000005,51.38925314000005,0.359020322561264,0.0455284342169761,30.082352941176467
UC_17170_2524,11.265685177300313,77.12261292987846,44.33445986000004,52.37022488000002,0.3340837657451629,0.0612460076808929,32.35294117647059
UC_17171_2524,11.265685177285562,77.1271045062989,42.799768880000016,51.153409760000045,0.4289934635162353,-0.008480055257678,31.062745098039212
UC_17172_2524,11.265685177269395,77.13159608271967,42.49727411000004,48.49931723000003,0.4574627876281738,-0.0294414181262254,30.031372549019608
UC_17173_2524,11.265685177291378,77.13608765914402,44.31566075000004,51.105557480000016,0.3866034746170044,0.0276442989706993,30.031372549019608
UC_17174_2524,11.265685177314207,77.14057923549954,43.589331500000014,51.355072940000014,0.364925742149353,0.028421077877283,30.082352941176467
UC_17175_2524,11.265685177300597,77.14507081204287,45.50000468000002,53.13073433,0.3409352004528045,0.0628575161099433,28.7921568627451
UC_17176_2524,11.265685177290091,77.14956238835813,45.018063859999984,51.45761354000001,0.3780705034732818,0.0534686259925365,29.77254901960784
UC_17177_2524,11.265685177282696,77.15405396483246,43.47995486000002,51.75156326000001,0.4012335538864136,0.0014754486037418,27.760784313725487
UC_17178_2524,11.265685177285174,77.15854554117305,44.030256080000015,52.75304312000003,0.3414831459522247,0.0623903572559356,28.431372549019606
UC_17179_2524,11.265685177295277,77.1630371177325,42.85787521999998,51.05770519999999,0.422234445810318,0.0070258006453514,29.77254901960784
UC_17180_2524,11.265685177312983,77.16752869409373,45.56665607000002,55.12514900000002,0.3609730899333954,0.0556458570063114,29.411764705882355
UC_17181_2524,11.265685177338328,77.17202027046604,44.72411413999998,51.84726782000001,0.4182420074939728,0.0081884143874049,28.431372549019606
UC_17182_2524,11.265685177333978,77.1765118469314,42.28022984,48.14213414000002,0.4537135064601898,-0.0458980500698089,29.101960784313725
UC_17183_2524,11.265685177302196,77.18100342332895,42.98434196000005,51.184171940000056,0.4278582334518432,-0.0056071765720844,28.74117647058824
UC_17184_2524,11.2656851773221,77.18549499977273,45.749520140000016,53.42981108000004,0.3678183555603027,0.0370913706719875,28.431372549019606
UC_17185_2524,11.265685177319073,77.18998657615805,45.062498120000015,52.10361932000001,0.4016480147838592,0.0153377894312143,27.760784313725487
UC_17186_2524,11.26568517733266,77.19447815256771,43.20993127999998,51.49521176000002,0.3863505125045776,0.0263876337558031,28.431372549019606
UC_17187_2524,11.265685177358383,77.19896972903932,43.09371859999999,50.36726515999999,0.4590260684490204,-0.0138100199401378,27.09019607843137
UC_17188_2524,11.265685177321606,77.20346130540428,44.18064895999999,50.90731232000002,0.4153443574905395,0.0204943381249904,27.09019607843137
UC_17189_2524,11.265685177305947,77.20795288192309,42.35884429999999,48.38823158000002,0.4371163249015808,-0.0270614959299564,30.392156862745097
UC_17190_2524,11.265685177271838,77.21244445825111,41.788034960000005,48.894098540000016,0.4587781727313995,-0.0062152063474059,29.98039215686274
UC_17191_2524,11.265685177256604,77.21693603475387,41.41547078000002,47.75589788000002,0.4727744460105896,-0.0499843284487724,29.411764705882355
UC_17192_2524,11.265685177302052,77.22142761104205,43.79783072000004,50.08356950000001,0.3843454718589782,0.0094375871121883,26.109803921568627
